dates,RG_BISH05_mm,RG_BISH12_mm,RG_DEL0103_mm,RG_KID0105_mm,RG_KID1316_mm,RG_KID46_mm,RG_MEL05_mm,RG_MEL14_mm,RG_NASE0104_mm,RG_NEWS1920_mm,RG_TOUT0405_mm
2022-11-26,1.8114089505555557,1.2288029732307693,1.5218270395,0.282582184,0.263149916,0.0,0.663222356,1.03883633475,1.0170548439166667,0.965912327,0.27787299
2022-11-27,1.865155599875,0.9149469595882354,1.391246458875,1.02441627225,0.9090641655454544,0.9161590448235294,1.0408528837272728,1.0827844444545454,1.6641367448333335,0.6172447327,1.642020869181818
2022-11-28,0.9210825269999999,0.340573485125,1.1418397535,0.4440954624285714,0.6578756931666666,0.5768317236666666,0.6515964736666666,1.107728352,0.2772974084,0.215005264,3.705221751
2022-11-29,3.7950338158666668,3.6265556586875,4.394394197692308,0.7913566977000001,1.4473284047,1.4997333073,3.0074326236923077,5.2311908716,3.7249749263750003,2.7053723614375,2.2232271852
2022-11-30,0.644793909,0.3306606233125,1.428351392,2.0490915073333333,2.8339305352307695,3.5718351806153845,0.767972138,1.0279597252857142,1.4782778396,0.411529348117647,3.7671668215555556
2022-12-01,1.1054019405,0.48986448639999997,0.0,1.5545924792499999,0.0,0.0,0.8378038635,0.5532670135,1.7549652843333332,0.6853433323333333,0.555837354
2022-12-02,0.93271372175,0.5942357712307692,1.2294983307,0.28266574,1.57890780125,0.0,1.4362584407142858,1.693713265875,0.657924799875,0.47833381154545457,0.277928663
2022-12-03,0.276362589,0.1273330064,1.1032048617142858,0.0,0.789453977,0.2883937185,1.605830958,1.03667599,0.276999747,0.07550342766666666,0.7226304716
2022-12-04,0.8291234316,0.33061689084615387,0.5462013106363636,0.282700716,0.0,0.28838819233333335,0.6981979994999999,0.7370038023333333,0.7910620488571428,0.27541941541666665,0.277949103
2022-12-05,0.760051177875,0.4490141272307693,0.3147894156,1.5077949788333334,1.8946937784,0.7633689981764705,0.5585638276,1.1051081752,0.646008789,0.21122950704761903,1.0191690655
2022-12-06,0.27639491857142856,0.13185756786666666,0.3383530969090909,0.3534064935,0.368412935,0.6488564877499999,0.30721685330000004,0.3313934594,0.276746884,0.08520382172222223,0.333559465
2022-12-07,0.2764026963333333,0.13807422157142857,0.286372914,0.282751134,0.263152542,0.576743624,0.279291286,0.27607663066666666,0.76079499925,0.155928656,0.3706467353333333
2022-12-08,1.3820457546111111,1.1659459139047619,0.9787329445833333,0.7675002041428571,0.8049375921176471,0.9035580113333334,0.8999509465555556,1.0190740725384615,1.3646714292666666,0.8007915160434783,1.4073203706875
2022-12-09,1.0894310200588235,0.9564833859999999,1.0558395518421053,0.5251696497142857,0.3684141773,1.0957782475,0.9576064822857143,0.9573902050588236,1.993774877263158,0.7993464724285715,1.598530574875
2022-12-10,2.52239723325,1.847292141095238,0.8025712032666666,0.91909236475,0.838800743875,0.9498877120588235,0.9238522645384616,1.4775235867857144,1.090471967,1.325995019952381,1.7210335909999999
2022-12-11,1.1847275432857143,0.7896353548999999,0.477837593,0.28282362725,0.26315350200000004,0.4805859496666667,0.977579236,0.7719826222,0.41458941225,0.400707156,0.3707038836666667
2022-12-12,0.0,0.026333086999999998,0.0,0.0,0.263153724,0.2883469085,0.0,0.41338639450000003,0.41447664900000003,0.03302737025,0.0
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278051814
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,0.0,0.0,0.050289616,0.282921826,0.0,0.288320385,0.038319321,0.0,0.0,0.0,0.0
2022-12-17,0.5135192895714286,0.7002365351428572,0.29369887457142857,0.0,0.0,0.288311994,0.264542094125,0.41250704875,0.41370707824999997,0.53487138375,0.278112605
2022-12-18,0.3555236487857143,0.4084663245,0.19889110535294116,0.45981916675,0.4306184284545455,0.3459697277,0.18760789988235294,0.4399065523,0.8272147353999999,0.631647446,0.3973168791428571
2022-12-19,0.276533587,0.2883213845,0.154344171,0.282996593,0.0,0.0,0.087752095,0.2747938085,0.275676747,0.285252544,0.0
2022-12-20,3.2632021994,3.4309621430999995,1.5851483472142858,1.0449698487692307,1.6507086637272728,2.5305705021111113,1.5065943207857142,2.350405301555556,2.5624012047,2.5672225791,2.364299852583333
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274446151,0.0,0.0,0.0
2022-12-23,1.4080706022727272,2.2775272245,0.8092928704545455,1.6985269655,0.9649116269999999,0.48044972133333336,0.7728881194166667,0.6662875211428572,0.7911255561250001,0.9507415364166666,1.2519033688333334
2022-12-24,2.6276667758888888,2.9789811852777777,1.5476236601,1.167839783625,1.2719299866666667,2.1619721909166665,1.4968414541,1.6955581394545454,3.6941396252380954,2.229874537772727,1.3539933441333332
2022-12-25,1.5140932252105264,1.61436744005,0.8511387848947368,0.5662725559999999,0.32894787400000003,0.576511577,0.7695752447619048,1.1772321548235294,2.7062215915263157,1.5369470117222221,0.48690829425
2022-12-26,3.335813396588235,3.3405692850588236,1.6267295968333333,1.7799087094285715,1.9298310292380954,2.10419783665,1.531839516625,2.966022317705882,4.916589620166667,3.1752086643333333,2.2816763351500002
2022-12-27,2.4897699022,2.841476179190476,1.5537879026521737,0.47198010355555553,1.416046875904762,2.056974348590909,1.484990969347826,1.7184299955454547,2.3961557778333336,2.368330408347826,2.8915910513043483
2022-12-28,0.860697966111111,0.7599572889090909,0.3601201716153846,0.0,0.39473927525,0.28823216528571427,0.3048622372,0.6504570036249999,0.9440058665625,0.392128626625,0.43288317188888886
2022-12-29,1.3508268331764706,1.5949728153999998,0.7606378373333333,0.2832557915,1.3815911070000002,1.22492486125,0.7414020797777777,1.3846614639411765,1.8800130264,1.409084860882353,1.7162679088333332
2022-12-30,1.9155095154615382,1.7088710525,0.8987877127058824,0.283284451,0.6459390990909092,0.7074310953636364,0.8612379401764706,0.8852952147647059,2.0854015246,0.7984664644666667,0.7189995725
2022-12-31,0.5303435916666667,0.6405223194444445,0.27047286444444446,0.0,0.36842524330000004,0.5352371897142857,0.24702622377777775,0.36473454083333334,0.4737044836363636,0.5227889415,0.6680228725333334
2023-01-01,0.276715671,0.288227732,0.10199854833333334,0.283345327,0.263161184,0.28819614033333335,0.06698666975,0.273450347,0.274104494,0.0,0.2783620225
2023-01-02,0.2767426375,0.2882135555,0.15471419,0.0,0.0,0.0,0.152952644,0.273286111,0.456488765,0.285137161,0.0
2023-01-03,0.7264834771249999,0.6404586594444445,0.4226915108888889,0.283389368,0.263162143,0.7924895485,0.3611156883,0.5464443298888889,0.5973680874545454,0.4847153476,0.41760104075
2023-01-04,0.7841921589999999,0.720494403,0.383018937,0.0,0.0,0.288163411,0.28815995588888893,0.6554766368,1.0034603188333333,0.9266293297500001,0.8352876833333335
2023-01-05,0.9687727439999999,1.4985786264,0.40574349610000005,0.0,0.263163325,0.6586327444285713,0.3938782405,0.511924277625,3.3504239895000003,1.2354622686666665,0.8606684321818182
2023-01-06,1.3010176966,1.2679834204,0.5219838716,0.566972565,0.5263273470000001,0.528272729,0.4714695509375,0.9552453883333333,1.0022366422222222,1.0548541482,0.8817878931666666
2023-01-07,1.0282088862142857,1.1305171636923077,0.543334956,0.283524369,0.2894807005,0.2881365585,0.5005457341875,1.0074849137692308,1.0565032232666667,1.0453240435000002,0.5848278926
2023-01-08,1.048062990142857,1.2006689448333334,0.5707922893333334,0.33082608816666664,0.6477903355384615,0.9086981310000001,0.5059006614210526,1.1749569109230769,0.8402649750000001,1.0384920360714285,1.1488634449375
2023-01-09,2.567330282090909,2.986269391818182,1.4085288976666668,0.47267426666666673,1.2500359057500001,0.9054943405714285,1.2861187538461538,1.982929852909091,1.2474104864285713,3.2782303001,0.9427394713076923
2023-01-10,0.9690567645000001,1.2966594265,0.541883922,0.0,0.263165636,0.0,0.37204925666666666,0.408939825,0.0,0.285060085,0.0
2023-01-11,0.704856789,0.8381931461818181,0.43704019583333337,0.851051416,1.052666562,1.296397331,0.3895852885384615,1.5742918412222222,1.3239307260714284,1.3215507499999999,0.8357490357999999
2023-01-12,1.4538220714166668,1.5126481328333332,0.8424202740000001,0.56738365,0.684233572,0.8066383163999999,0.82561291675,1.0897588876190476,2.558869633,1.2826583467727273,0.6367866717142857
2023-01-13,1.3847129167222223,1.5205862935,0.7023914399090909,0.42563407075,0.5024110035454545,0.6172892121428571,0.6536540080000001,0.9131774711764705,1.293259779,1.1543406153,0.8049325522222222
2023-01-14,0.3323546423,0.38413545116666664,0.19649700845454546,0.283793998,0.3508905070000001,0.43209275275,0.1540509174285714,0.36300228799999995,0.7256316880833333,0.3420128006,0.613017927
2023-01-15,1.9389133882941176,1.9045812469999999,1.1389948245000001,0.46121714575,0.49344154031250004,1.1809761778,1.0989698890555557,1.0433822836666666,1.0304251294210527,1.3349848150526316,1.5172423231666667
2023-01-16,0.7122947352857143,0.8066225351333334,0.33988898470588236,0.283872061,0.33836042728571425,0.288030477,0.3051541078421053,0.3023498101111111,1.222968694909091,0.5889733589333334,0.278702434
2023-01-17,0.5367433822500001,0.6401489631111111,0.32109035094117644,0.378506193,0.2807144424,0.5349051025714286,0.27230484845,0.4813091388461538,0.9699190574761906,0.5889456909999999,0.5574404856363636
2023-01-18,2.4934051234166668,2.4152605838461536,1.2702311847333334,0.9329147982857142,0.4112038755625,1.1040442759166667,1.1446541596875,2.062573508583333,2.985975849,1.863234282923077,1.3937268913333334
2023-01-19,1.108258461,0.3840646773333333,0.3603409685,0.0,0.26317088825,0.288000153,0.17221592624999998,0.0,0.5425929675,0.2849532555,0.0
2023-01-20,0.0,0.0,0.050515432,0.0,0.0,0.287986616,0.038358574,0.271862925,0.0,0.0,0.278795703
2023-01-21,1.6840288693846155,1.7075524623571428,1.1190778582,0.9038240691818181,1.07462069575,1.8512409732857142,1.2303947685,1.2501357416,2.3836380396,1.753371148076923,1.723688146090909
2023-01-22,0.41570474350000003,0.5040198567499999,0.20497245614285714,0.3787708576666667,0.32896587925,0.7199101975,0.0,0.0,0.2707426216666667,0.28491354325,1.27802970475
2023-01-23,0.277154258,0.288002557,0.102730666,0.0,0.0,0.287953334,0.0,0.0,0.0,0.0,0.0
2023-01-24,0.0,0.28798212700000003,0.0,0.284190453,0.0,0.0,0.279672684,0.2715687135,0.27026183,0.28487980700000004,0.0
2023-01-25,0.277197055,0.287980116,0.0,0.0,0.0,0.0,0.279674593,0.271553499,0.0,0.427316401,0.2789230835
2023-01-26,0.7624170755,0.7404627608571428,0.288608891,0.35533527575,0.3158107768,0.28790477333333336,0.2796960435,0.3619462033333333,0.40478591125,0.7324806515714286,0.34870555525
2023-01-27,0.5941064344285715,0.7404511224285715,0.41229722114285716,0.831017171923077,0.27633483515,1.0236406574444445,0.489479175125,0.39208053755555555,0.8584754262727273,0.6646498524444444,0.9113163120000001
2023-01-28,0.2772753393333333,0.28794083433333334,0.288606416,0.6255322822,0.26317662612500003,0.8225267354285714,0.2797117826666667,0.40708977875,0.3234946454,0.42725389175,0.4464069332
2023-01-29,0.0,0.0,0.0,0.0,0.263177044,0.0,0.0,0.0,0.269378277,0.0,0.0
2023-01-30,0.277326465,0.0,0.0,0.0,0.263178128,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,0.0,0.0,0.0,0.0,0.6140836336666666,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.2631793145,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,2.522106847454545,2.5907449833,2.0778636844,0.341522279,0.4093922831111111,0.55162248325,2.2072244506666667,1.7079645937000003,1.4758101789166667,2.4332929126363636,0.8774005381428571
2023-02-04,1.228682895142857,1.4392690978333331,0.5771800965714285,0.49810950625000006,0.413570658,0.3517455001111111,0.6435327791,0.5150557728,1.50886312775,0.9609951272499999,0.32995441754545457
2023-02-05,0.36996942741666666,0.47972895249999997,0.49846912081818184,0.5456144795833334,0.7456819408333333,0.7674110343333334,0.5036589995,0.5420752405454545,0.7408994467647059,0.4270815563333333,1.2344648789473684
2023-02-06,0.7708448617777778,0.8634698581111111,0.45348982600000004,0.4982303835,0.3421372275,0.4556272214166666,0.4663764748333333,0.47424207237500005,0.848132072,0.498232675875,0.5186077451428571
2023-02-07,2.5162206693333333,2.724627555866667,1.5150533139375,0.7973246998000001,0.5540701650526315,0.8632544773333334,1.7163245994666667,1.4451659342777778,1.8921671647142857,2.166839899833333,1.239282114875
2023-02-08,0.277545736,0.287800256,0.8245116781428571,0.284783738,0.31582058586666667,0.46038785439999996,0.8395383824285714,0.812821300875,0.5348717605,0.6263000416,0.48876046225
2023-02-09,1.721059367,1.8417865482,1.4428668983333335,0.37981244233333333,0.2631848855,0.7192970034999999,0.90956797,1.01582939275,2.00312729875,1.4232899066,0.55867518075
2023-02-10,0.69399198,0.575544305,0.6595930492857143,0.99705418625,0.26318518994117646,1.1508576457777777,0.6157169638,1.1737813853333334,0.8010444333333333,0.569301531,0.8380480075833333
2023-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,1.2032182091666666,1.7264414581666667,1.442810083,0.0,0.0,0.287678558,1.25957506275,1.015495011,1.0658687956666666,1.3519192125000001,0.0
2023-02-13,0.53400198,0.7033458161111111,0.7420133941428572,0.6736440543636363,0.6086203048125001,0.7523763832307693,0.66478772625,0.7582036177,0.7363590252352941,0.8334919289285715,0.9780070776999998
2023-02-14,0.6479697731666666,1.1508844165,0.8656686922000001,1.5677343714999998,0.78956372325,1.5821232685,1.4929296246666668,1.21839471475,1.59713896875,0.9676314078000001,2.7945949745
2023-02-15,0.0,0.0,0.0,0.0,0.04188956566666666,0.0,0.0,1.28597319325,0.0,0.0,0.0
2023-02-16,0.333320216,0.5034547002499999,0.288544911,0.0,0.04272909833333333,0.0,0.27995441466666665,0.27070236999999997,0.26566770325,0.284558328,0.0
2023-02-17,1.0185170866666666,1.0274405194285714,0.7934927295,0.3802287423333333,0.11566076079166666,0.503331736875,0.69990248275,0.7579336452,0.5311281363999999,0.9010812228333333,0.279542605
2023-02-18,0.5247404354444445,0.6904074751,0.0,0.51338142,0.09981295941666667,0.395455940125,0.279975031,0.3608859866666667,0.6823857012857143,0.3556712055,0.5032183701
2023-02-19,0.4013238035555556,0.6392251295555555,0.0,0.71313574325,0.16489738666666667,0.5751816909166666,0.279991212,0.27063953133333335,0.26510310016666666,0.604597997125,0.4241802925
2023-02-20,0.9785560946956522,1.0982628373181818,0.4167584294444444,0.2852857415714286,0.2552043849166667,0.9585922905,0.5157953091052632,0.5541283425238095,0.9899407693157896,0.5547852075999999,0.4482374270909091
2023-02-21,0.6599653827499999,0.6574415328571428,0.6852378609374999,0.4150171614545455,0.12799951179166666,0.7668520081666667,0.7350327908125,0.7163157362352941,0.8917973084736841,0.7645767978125,0.24422925039130436
2023-02-22,0.277914572,0.0,0.288516251,0.14680957325,0.05717881975,0.43133234750000005,0.28002024,0.27059152,0.47623386619999997,0.28447994050000003,0.10078434224999999
2023-02-23,1.3896595825,0.287603977,0.0,0.10710126266666668,0.04833902395833333,0.287542772,0.280037709,0.0,0.0,0.0,0.204555238
2023-02-24,0.0,1.150366302,0.0,0.558247965,0.07218790679166667,1.725189643,0.0,0.5411000225,3.1702645205,0.0,0.5523580856666667
2023-02-25,0.0,0.287574172,1.65884595875,0.0,0.041890515999999996,0.0,0.0,1.0821435209999999,0.0,0.0,0.1815741435
2023-02-26,2.270332589666667,3.2710946823750002,2.3079067112000002,0.1864912795,0.055602138625,0.0,5.321405926500001,2.56995368625,2.9019487690999997,1.7284298480769231,0.24867445284615386
2023-02-27,1.1955281863,0.810378901090909,1.94725123575,0.3067775025833333,0.19434583575,1.04217048,0.9803023628333333,1.0369390136666665,0.6025220581428572,0.7657214006923077,0.4329280481764706
2023-02-28,0.8341292658333334,0.9447879882857143,0.64906942825,0.16051846707692308,0.135302519125,0.646837405625,0.42014349133333334,0.656916194,0.6587631623333333,0.8532073417999999,0.2824243954
2023-03-01,0.625684854,0.575053059,0.288462885,0.40973816225,0.20978811854166668,2.371647209,0.2801128816666667,0.27047631233333336,0.39477728075,0.35547539125,0.6955791026
2023-03-02,2.0207978234,1.7970153423750002,0.7867078432727272,0.2083136203,0.14803531358333333,0.646789183,1.0504476199166668,0.9986563637692308,2.1050064115454545,1.6804050786363638,0.32542200563636364
2023-03-03,1.12986302525,0.8433602729333334,0.6922768156,0.191770246,0.136829714875,1.22166346975,0.5202500472142857,0.5916181201875,1.2704869939444443,0.7333442044210526,0.28069756304545457
2023-03-04,1.591577430388889,2.482917610909091,0.9194088075625,0.2807386490526316,0.2178917903333333,1.8396114228000002,0.6910207132,0.8263559148333334,1.4451644844444447,1.342756441,0.4731000404285715
2023-03-05,0.0,0.287490092,0.384574927,0.093142242,0.046940904916666665,0.287429172,0.280157057,0.0,0.262634031,0.284332593,0.08725421675
2023-03-06,0.556379192,0.574943675,0.288420378,0.263647382,0.08256864429166667,1.14967182,0.49029649225000005,0.81126034675,0.3498188306666667,0.284319604,0.230544591
2023-03-07,0.278203993,0.7186522074999999,0.576820921,0.8907775480000001,0.23391985237500001,3.6404808836666667,0.280175253,0.2704111605,0.9437208416,0.3790766183333334,1.02075115425
2023-03-08,0.278220926,0.28745532549999997,0.721004556,0.38412509899999997,0.082429048125,2.299176684,0.2801885605,0.811201656,0.524248236,0.284299958,0.37354966159999997
2023-03-09,1.04345815575,0.9286466807692307,0.8429866542307693,0.09351291666666667,0.053237532208333334,0.287382258,0.8219280503333334,0.8304850294285714,0.5236895175,1.1655595869000002,0.09956117041176471
2023-03-10,1.3913106781666666,1.389267259833333,1.0453915946249999,0.19119273857142854,0.08143721841666667,0.4023284318,1.1208303052222222,0.9914181649999999,0.785325552888889,1.2183364762857143,0.2179969253846154
2023-03-11,1.264936487,0.9929127431818181,0.7209240246666666,0.14188880574999999,0.07918595954166667,0.86211281,0.6849848352222223,0.7374023020909092,0.588610793625,0.8011123272727274,0.16879170975000002
2023-03-12,2.6787841373125,2.6764825934375,1.492657099,0.3191911144375,0.149284791125,0.610628589375,1.8462533204705882,1.9612132911875,2.105606772722222,2.3687444165,0.44313335365000006
2023-03-13,0.6494268158666667,0.8179913748461538,0.7339772992727273,0.482822443,0.5265153936666667,1.7061380939375,0.644552155,0.8115681254545454,1.007845468642857,0.7434054708461539,1.0655566270999999
2023-03-14,0.6958916945,0.478978087,0.576653692,0.069205645,0.0476412815,0.287339231,0.35031507424999997,0.5410979223333333,0.5744566821999999,0.28422968049999997,0.07754133566666667
2023-03-15,0.417540869,0.862153389,0.288325771,0.17174528375,0.11300852675,0.6704383326666666,0.280257922,0.5411213773333333,0.34801557899999996,0.6631870253333333,0.3201849105
2023-03-16,0.0,0.0,0.0,0.0,0.04189204725,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-19,0.6497134815555555,0.6066046942222223,0.7206476547,0.5723067515,0.684335163,0.50275951725,0.6851882222222222,0.7519042028888889,0.781018375375,0.6946482181111111,0.2801569115
2023-03-20,1.4565411046923076,1.7240109282727274,0.6782319012941177,0.47695777466666667,0.5264122574,0.4309307136,0.9810838538571429,1.4695549797142857,0.8991409663636364,1.401898456,0.6804000379285714
2023-03-21,0.0,0.287327055,0.0,0.0,0.0,0.2872818,0.280315018,0.0,0.260183369,0.284161633,0.280173926
2023-03-22,0.278502239,0.287311929,0.0,0.858684191,0.26320699966666666,2.393895153,0.0,0.0,0.0,0.0,0.84059636025
