dates,RG_BISH05_mm,RG_BISH12_mm,RG_DEL0103_mm,RG_KID1316_mm,RG_KID46_mm,RG_MEL05_mm,RG_MEL14_mm,RG_NASE0104_mm,RG_NASE05i_mm,RG_NEWS1920_mm
2024-05-22,0.6418084243333334,1.16555890675,0.2855588495,0.05865466354166667,0.09243790679166668,0.276559925,0.2765597055,0.386401075,0.4726108863333333,0.8608294066
2024-05-23,0.0,0.0,0.0,0.04338417791666666,0.06782819270833333,0.0,0.0,0.0,0.0,0.0
2024-05-24,0.47148189871428575,0.710579411142857,0.571097232,0.06000341,0.10279467845833334,0.553062832,0.41479711499999994,0.38642550025,0.3437248483333333,0.516507064
2024-05-25,0.0,0.310897117,0.0,0.043384520291666666,0.06782482729166667,0.0,0.0,0.644052482125,0.4511416445,0.0
2024-05-26,0.5194700556666666,0.7772979685,0.4079160695714285,0.08509575829166666,0.13058935804166666,0.3555138807142857,0.3686807813333333,0.5438792152222223,0.4051102817142857,0.7333205686666667
2024-05-27,0.0,0.310940003,0.0,0.045265884875,0.06909147704166667,0.0,0.276498059,0.0,0.0,0.0
2024-05-28,0.6285520172857143,0.9018051554,0.4758899611666667,0.09749165929166666,0.13731109449999998,0.43448325842857144,0.599059584,0.543908401111111,0.5929457338,0.824996128875
2024-05-29,0.714951338,0.8707648351999999,0.2855295036666667,0.06594648933333333,0.109373249375,0.5529572106666667,0.2764788855,0.5582322426666667,0.5156079531666666,0.6886965056000001
2024-05-30,0.0,0.0,0.0,0.043385283125,0.067817325625,0.0,0.0,0.0,0.0,0.0
2024-05-31,0.0,0.0,0.0,0.04338542104166667,0.06781596875,0.0,0.0,0.0,0.0,0.0
2024-06-01,0.274946083,0.46658990100000003,0.285520481,0.04952612404166667,0.07992637225,0.276450499,0.276450215,0.8588890356666666,0.945308849,0.286962631
2024-06-02,3.42299574085,4.001555713409091,0.7042726582000001,0.8117778190833334,1.098155158125,2.503284354111111,2.7806209357647056,3.854319835625,3.6205879426956527,3.1702649783809522
2024-06-03,1.1363873329999998,1.5761871658666666,0.28551299669999997,0.32849172774999996,0.39132064083333334,1.1794317067333333,1.1382388051176469,1.095116201125,1.289069591,1.3528349169285714
2024-06-04,1.374621738076923,1.746977853846154,0.28550961739999997,0.0,0.3281008052916667,0.9993714477692308,0.7016855911538461,2.216036931933333,2.5265926359333335,2.152243805
2024-06-05,0.274915959,0.0,0.2855060853333333,0.0,0.07017694345833334,0.0,0.0,0.0,0.0,0.0
2024-06-06,0.0,0.0,0.28550252,0.0,0.06780871333333334,0.0,0.0,0.0,0.0,0.0
2024-06-07,0.0,0.0,0.0,0.0,0.06780763941666666,0.0,0.0,0.0,0.0,0.0
